timestamp,temp1_C,temp2_C,hum1_pct,hum2_pct,co2_pct,uvW_Wm2,uvIndex,target_temp_C,led1_en,led1_int_pct,led2_en,led2_int_pct,led3_en,led3_int_pct,led4_en,led4_int_pct
2026-05-28 18:10:02,26.27,26.43,55.4,55.5,0.0,0.0001,0.002,20.0,0,50,0,50,0,50,0,50
2026-05-28 18:10:03,26.31,26.44,55.5,55.4,0.0,0.0001,0.002,20.0,0,50,0,50,0,50,0,50
2026-05-28 18:10:04,26.33,26.46,55.4,55.4,0.0,0.0,0.002,20.0,0,50,0,50,0,50,0,50
2026-05-28 18:10:05,26.33,26.46,55.4,55.4,0.0,0.0,0.002,20.0,0,50,0,50,0,50,0,50
2026-05-28 18:10:06,26.36,26.47,55.3,55.4,0.0,0.0001,0.002,20.0,0,50,0,50,0,50,0,50
2026-05-28 18:10:07,26.34,26.48,55.3,55.3,0.0,0.0,0.002,20.0,0,50,0,50,0,50,0,50
2026-05-28 18:10:08,26.37,26.48,55.4,55.3,0.0,0.0001,0.002,21.3,0,50,0,50,0,50,0,50
2026-05-28 18:10:09,26.37,26.51,55.3,55.3,0.0,0.0001,0.002,26.9,0,50,0,50,0,50,0,50
2026-05-28 18:10:10,26.37,26.47,55.3,55.3,0.0,0.0001,0.002,33.3,0,50,0,50,0,50,0,50
2026-05-28 18:10:11,26.37,26.47,55.2,55.3,0.0,0.0001,0.002,34.0,0,50,0,50,0,50,0,50
2026-05-28 18:10:12,26.38,26.48,55.2,55.2,0.0,0.0001,0.002,32.4,0,50,0,50,0,50,0,50
2026-05-28 18:10:13,26.38,26.51,55.2,55.2,0.0,0.0001,0.002,35.6,0,50,0,50,0,50,0,50
2026-05-28 18:10:14,26.38,26.51,55.2,55.2,0.0,0.0001,0.002,36.3,0,50,0,50,0,50,0,50
2026-05-28 18:10:15,26.38,26.51,55.2,55.1,0.0,0.0001,0.002,36.3,0,50,0,50,0,50,0,50
2026-05-28 18:10:16,26.4,26.5,55.2,55.1,0.0,0.0001,0.002,36.3,0,50,0,50,0,50,0,50
2026-05-28 18:10:17,26.41,26.51,55.2,55.1,0.0,0.0001,0.002,36.3,0,50,0,50,0,50,0,50
2026-05-28 18:10:18,26.41,26.53,55.2,55.1,0.0,0.0001,0.002,36.3,0,50,0,50,0,50,0,50
2026-05-28 18:10:19,26.37,26.53,55.1,55.1,0.0,0.0001,0.002,36.3,0,50,0,50,0,50,0,50
2026-05-28 18:10:20,26.41,26.53,55.1,55.1,0.0,0.0001,0.002,36.3,0,50,0,50,0,50,0,50
2026-05-28 18:10:21,26.4,26.53,55.1,55.1,0.0,0.0001,0.002,36.3,0,50,0,50,0,50,0,50
2026-05-28 18:10:22,26.43,26.55,55.1,55.1,0.0,0.0001,0.002,36.3,0,50,0,50,0,50,0,50
2026-05-28 18:10:23,26.43,26.55,55.1,55.1,0.0,0.0001,0.002,36.3,0,50,0,50,0,50,0,50
2026-05-28 18:10:24,26.43,26.53,55.1,55.0,0.0,0.0,0.002,36.3,0,50,0,50,0,50,0,50
2026-05-28 18:10:25,26.43,26.54,55.1,55.0,0.0,0.0,0.002,36.3,0,50,0,50,0,50,0,50
2026-05-28 18:10:26,26.43,26.54,55.1,55.0,0.0,0.0001,0.002,36.3,0,50,0,50,0,50,0,50
2026-05-28 18:10:27,26.43,26.54,55.0,55.0,0.0,0.0001,0.002,36.3,0,50,0,50,0,50,0,50
2026-05-28 18:10:28,26.43,26.53,55.1,55.0,0.0,0.0001,0.002,36.3,0,50,0,50,0,50,0,50
2026-05-28 18:10:29,26.44,26.54,55.0,55.0,0.0,0.0001,0.002,36.3,0,50,0,50,0,50,0,50
2026-05-28 18:10:30,26.44,26.55,55.0,55.0,0.0,0.0001,0.002,36.3,0,50,0,50,0,50,0,50
2026-05-28 18:10:31,26.46,26.57,55.0,55.0,0.0,0.0001,0.002,36.3,0,50,0,50,0,50,0,50
2026-05-28 18:10:32,26.47,26.57,55.0,55.0,0.0,0.0001,0.002,36.3,0,50,0,50,0,50,0,50
2026-05-28 18:10:33,26.44,26.54,55.0,54.9,0.0,0.0001,0.002,36.3,0,50,0,50,0,50,0,50
2026-05-28 18:10:34,26.41,26.55,54.9,54.9,0.0,0.0001,0.002,36.3,0,50,0,50,0,50,0,50
2026-05-28 18:10:35,26.44,26.58,54.9,54.9,0.0,0.0001,0.002,36.3,0,50,0,50,0,50,0,50
2026-05-28 18:10:36,26.44,26.57,55.0,54.9,0.0,0.0001,0.002,36.3,0,50,0,50,0,50,0,50
2026-05-28 18:10:37,26.47,26.6,55.0,54.9,0.0,0.0001,0.002,36.3,0,50,0,50,0,50,0,50
2026-05-28 18:10:38,26.46,26.58,54.9,54.9,0.0,0.0001,0.002,36.3,0,50,0,50,0,50,0,50
2026-05-28 18:10:39,26.5,26.57,54.9,54.9,0.0,0.0001,0.002,36.3,0,50,0,50,0,50,0,50
2026-05-28 18:10:40,26.46,26.63,54.8,54.9,0.0,0.0001,0.002,36.3,0,50,0,50,0,50,0,50
2026-05-28 18:10:41,26.47,26.58,54.9,54.9,0.0,0.0001,0.002,36.3,0,50,0,50,0,50,0,50
2026-05-28 18:10:42,26.47,26.6,54.9,54.8,0.0,0.0001,0.002,36.3,0,50,0,50,0,50,0,50
2026-05-28 18:10:43,26.5,26.6,54.9,54.9,0.0,0.0001,0.002,36.3,0,50,0,50,0,50,0,50
2026-05-28 18:10:44,26.48,26.63,54.9,54.9,0.0,0.0001,0.002,36.3,0,50,0,50,0,50,0,50
2026-05-28 18:10:45,26.5,26.58,54.8,54.8,0.0,0.0001,0.002,36.3,0,50,0,50,0,50,0,50
2026-05-28 18:10:46,26.48,26.6,54.8,54.8,0.0,0.0001,0.002,36.3,0,50,0,50,0,50,0,50
2026-05-28 18:10:47,26.51,26.63,54.9,54.8,0.0,0.0001,0.002,36.3,0,50,0,50,0,50,0,50
2026-05-28 18:10:48,26.5,26.61,54.9,54.9,0.0,0.0001,0.002,36.3,0,50,0,50,0,50,0,50
2026-05-28 18:10:49,26.5,26.6,54.9,54.8,0.0,0.0001,0.002,36.3,0,50,0,50,0,50,0,50
2026-05-28 18:10:50,26.52,26.61,54.9,54.8,0.0,0.0001,0.002,36.3,0,50,0,50,0,50,0,50
2026-05-28 18:10:51,26.51,26.63,54.8,54.8,0.0,0.0001,0.002,36.3,0,50,0,50,0,50,0,50
2026-05-28 18:10:52,26.52,26.63,54.8,54.8,0.0,0.0001,0.002,36.3,0,50,0,50,0,50,0,50
2026-05-28 18:10:53,26.51,26.63,54.8,54.8,0.0,0.0001,0.002,36.3,0,50,0,50,0,50,0,50
2026-05-28 18:10:54,26.52,26.63,54.8,54.8,0.0,0.0001,0.002,36.3,0,50,0,50,0,50,0,50
2026-05-28 18:10:55,26.51,26.64,54.8,54.8,0.0,0.0001,0.002,36.3,0,50,0,50,0,50,0,50
2026-05-28 18:10:56,26.5,26.63,54.8,54.8,0.0,0.0001,0.002,36.3,0,50,0,50,0,50,0,50
2026-05-28 18:10:57,26.52,26.64,54.8,54.8,0.0,0.0001,0.002,36.3,0,50,0,50,0,50,0,50
2026-05-28 18:10:58,26.54,26.63,54.8,54.8,0.0,0.0001,0.002,36.3,0,50,0,50,0,50,0,50
2026-05-28 18:10:59,26.55,26.63,54.7,54.8,0.0,0.0001,0.002,36.3,0,50,0,50,0,50,0,50
2026-05-28 18:11:00,26.54,26.65,54.8,54.8,0.0,0.0001,0.002,36.3,0,50,0,50,0,50,0,50
2026-05-28 18:11:01,26.52,26.67,54.7,54.7,0.0,0.0001,0.002,36.3,0,50,0,50,0,50,0,50
