timestamp,temp1_C,temp2_C,hum1_pct,hum2_pct,co2_pct,uvW_Wm2,uvIndex,target_temp_C,led1_en,led1_int_pct,led2_en,led2_int_pct,led3_en,led3_int_pct,led4_en,led4_int_pct
2026-05-18 18:58:41,24.62,23.7,61.9,63.3,0.1224,0.0027,0.107,20.0,0,50,1,100,0,50,0,50
2026-05-18 18:58:43,24.68,23.73,61.8,63.3,0.1224,0.0024,0.096,20.0,0,50,1,100,0,50,0,50
2026-05-18 18:58:45,24.78,23.74,61.8,63.4,0.1224,0.0018,0.074,20.0,0,50,1,100,0,50,0,50
2026-05-18 18:58:47,24.82,23.74,61.7,63.4,0.1225,0.003,0.121,20.0,0,50,1,100,0,50,0,50
2026-05-18 18:58:49,24.89,23.74,61.6,63.4,0.1225,0.0026,0.102,20.0,0,50,1,100,0,50,0,50
2026-05-18 18:58:51,24.93,23.77,61.5,63.4,0.1225,0.0023,0.093,20.0,0,50,1,100,0,50,0,50
2026-05-18 18:58:53,25.03,23.74,61.5,63.5,0.1225,0.0022,0.087,20.0,0,50,1,100,0,50,1,50
2026-05-18 18:58:55,25.09,23.77,61.4,63.6,0.1226,0.0022,0.087,20.0,0,50,1,100,0,50,1,100
2026-05-18 18:58:57,25.17,23.76,61.3,63.5,0.1226,0.0022,0.087,20.0,0,50,1,100,0,50,1,100
2026-05-18 18:58:59,25.24,23.79,61.2,63.6,0.1227,0.0021,0.083,20.0,0,50,1,100,0,50,1,100
2026-05-18 18:59:01,25.3,23.8,61.1,63.6,0.1227,0.0029,0.117,20.0,1,50,1,100,1,50,1,100
2026-05-18 18:59:03,25.36,23.8,61.0,63.7,0.1227,0.003,0.119,20.0,1,100,1,100,1,48,1,100
2026-05-18 18:59:05,25.42,23.8,60.9,63.7,0.1227,0.003,0.12,20.0,1,100,1,100,1,100,1,100
2026-05-18 18:59:07,25.51,23.81,60.8,63.7,0.1228,0.003,0.121,20.0,1,100,1,100,1,100,1,100
2026-05-18 18:59:09,25.58,23.81,60.8,63.8,0.1228,0.0054,0.216,20.0,1,100,1,100,1,100,1,100
2026-05-18 18:59:11,25.68,23.84,60.7,63.8,0.1228,0.0064,0.255,20.0,1,100,1,100,1,100,1,100
2026-05-18 18:59:13,25.72,23.81,60.6,63.9,0.1228,0.0065,0.26,20.0,1,100,1,100,1,100,1,100
2026-05-18 18:59:16,25.82,23.83,60.5,63.9,0.1228,0.0066,0.265,20.0,1,100,1,100,1,100,1,100
2026-05-18 18:59:18,25.89,23.83,60.4,64.0,0.1228,0.0067,0.267,20.0,1,100,1,100,1,100,1,100
2026-05-18 18:59:20,25.93,23.84,60.3,64.0,0.1229,0.0072,0.287,20.0,1,100,1,100,1,100,1,100
2026-05-18 18:59:22,26.02,23.84,60.2,64.0,0.1229,0.0021,0.083,20.0,1,100,0,100,1,100,1,100
2026-05-18 18:59:24,26.13,23.84,60.1,64.0,0.123,0.0011,0.045,20.0,0,100,0,100,1,100,1,100
2026-05-18 18:59:26,26.2,23.86,59.9,64.1,0.123,0.0011,0.044,20.0,0,100,0,100,1,100,1,100
2026-05-18 18:59:28,26.27,23.89,59.8,64.2,0.1231,0.0011,0.044,20.0,0,100,0,100,1,100,1,100
2026-05-18 18:59:30,26.36,23.87,59.7,64.2,0.1231,0.0008,0.032,20.0,0,100,0,100,1,100,0,100
2026-05-18 18:59:32,26.43,23.89,59.6,64.3,0.1231,0.0005,0.02,20.0,0,100,0,100,1,100,0,100
2026-05-18 18:59:34,26.51,23.91,59.5,64.3,0.1231,0.0005,0.02,20.0,0,100,0,100,0,100,0,100
2026-05-18 18:59:36,26.58,23.93,59.3,64.4,0.1232,0.0003,0.013,20.0,0,100,0,100,0,100,0,100
2026-05-18 18:59:38,26.68,23.95,59.2,64.4,0.1232,0.0003,0.013,20.0,0,100,0,100,0,100,0,100
2026-05-18 18:59:40,26.77,23.93,59.1,64.5,0.1233,0.0001,0.002,20.0,0,100,0,100,0,100,0,100
2026-05-18 18:59:42,26.82,23.95,59.0,64.5,0.1233,0.0001,0.002,20.0,0,100,0,100,0,100,0,100
2026-05-18 18:59:44,26.88,23.96,58.9,64.6,0.1233,0.0001,0.002,20.0,0,100,0,100,0,100,0,100
2026-05-18 18:59:46,26.99,23.95,58.7,64.6,0.1233,0.0001,0.002,20.7,0,100,0,100,0,100,0,100
2026-05-18 18:59:49,27.07,23.97,58.6,64.7,0.1234,0.0001,0.002,30.8,0,100,0,100,0,100,0,100
2026-05-18 18:59:51,27.17,23.99,58.5,64.7,0.1234,0.0001,0.002,34.6,0,100,0,100,0,100,0,100
2026-05-18 18:59:53,27.23,23.96,58.4,64.7,0.1233,0.0001,0.002,34.6,0,100,0,100,0,100,0,100
2026-05-18 18:59:55,27.34,23.99,58.3,64.8,0.1233,0.0001,0.002,34.6,0,100,0,100,0,100,0,100
2026-05-18 18:59:57,27.41,24.0,58.2,64.8,0.1232,0.0001,0.002,34.6,0,100,0,100,0,100,0,100
2026-05-18 18:59:59,27.47,24.0,58.1,64.9,0.1232,0.0001,0.002,34.6,0,100,0,100,0,100,0,100
2026-05-18 19:00:01,27.56,24.01,58.0,64.9,0.1232,0.0001,0.002,34.6,0,100,0,100,0,100,0,100
2026-05-18 19:00:03,27.64,24.03,57.9,65.0,0.1232,0.0001,0.002,34.6,0,100,0,100,0,100,0,100
2026-05-18 19:00:05,27.71,24.04,57.8,65.1,0.1231,0.0001,0.002,34.6,0,100,0,100,0,100,0,100
2026-05-18 19:00:07,27.8,24.04,57.7,65.1,0.1231,0.0001,0.002,34.6,0,100,0,100,0,100,0,100
2026-05-18 19:00:09,27.88,24.04,57.6,65.1,0.1229,0.0001,0.002,34.6,0,100,0,100,0,100,0,100
2026-05-18 19:00:11,27.98,24.04,57.5,65.2,0.1229,0.0001,0.002,34.6,0,100,0,100,0,100,0,100
2026-05-18 19:00:13,28.06,24.06,57.4,65.2,0.1229,0.0001,0.002,34.6,0,100,0,100,0,100,0,100
2026-05-18 19:00:15,28.13,24.06,57.3,65.3,0.1229,0.0001,0.002,34.6,0,100,0,100,0,100,0,100
2026-05-18 19:00:17,28.22,24.1,57.2,65.4,0.1228,0.0001,0.002,34.6,0,100,0,100,0,100,0,100
2026-05-18 19:00:19,28.29,24.13,57.1,65.4,0.1228,0.0001,0.002,34.6,0,100,0,100,0,100,0,100
2026-05-18 19:00:21,28.36,24.11,57.0,65.4,0.1227,0.0001,0.002,34.6,0,100,0,100,0,100,0,100
2026-05-18 19:00:23,28.44,24.11,56.9,65.5,0.1227,0.0001,0.002,34.6,0,100,0,100,0,100,0,100
2026-05-18 19:00:26,28.53,24.13,56.8,65.5,0.1226,0.0001,0.002,34.6,0,100,0,100,0,100,0,100
2026-05-18 19:00:28,28.6,24.14,56.7,65.6,0.1226,0.0001,0.002,34.6,0,100,0,100,0,100,0,100
2026-05-18 19:00:30,28.67,24.16,56.6,65.7,0.1225,0.0001,0.002,34.6,0,100,0,100,0,100,0,100
2026-05-18 19:00:32,28.77,24.16,56.6,65.7,0.1225,0.0,0.002,34.6,0,100,0,100,0,100,0,100
2026-05-18 19:00:34,28.87,24.16,56.4,65.8,0.1224,0.0001,0.002,34.6,0,100,0,100,0,100,0,100
2026-05-18 19:00:36,28.93,24.2,56.4,65.8,0.1224,0.0001,0.002,34.6,0,100,0,100,0,100,0,100
2026-05-18 19:00:38,29.02,24.24,56.3,65.9,0.1223,0.0001,0.002,34.6,0,100,0,100,0,100,0,100
2026-05-18 19:00:40,29.12,24.2,56.2,65.9,0.1223,0.0001,0.002,34.6,0,100,0,100,0,100,0,100
2026-05-18 19:00:42,29.18,24.21,56.1,66.0,0.1222,0.0001,0.002,34.6,0,100,0,100,0,100,0,100
2026-05-18 19:00:44,29.25,24.24,56.0,66.0,0.1222,0.0001,0.002,34.6,0,100,0,100,0,100,0,100
2026-05-18 19:00:46,29.34,24.24,55.9,66.1,0.1221,0.0001,0.002,34.6,0,100,0,100,0,100,0,100
2026-05-18 19:00:48,29.4,24.25,55.8,66.2,0.1221,0.0001,0.002,34.6,0,100,0,100,0,100,0,100
2026-05-18 19:00:50,29.49,24.27,55.7,66.2,0.122,0.0001,0.002,34.6,0,100,0,100,0,100,0,100
2026-05-18 19:00:52,29.57,24.28,55.6,66.2,0.122,0.0001,0.002,34.6,0,100,0,100,0,100,0,100
2026-05-18 19:00:54,29.64,24.27,55.5,66.3,0.1219,0.0001,0.002,34.6,0,100,0,100,0,100,0,100
2026-05-18 19:00:56,29.71,24.3,55.4,66.4,0.1219,0.0001,0.002,34.6,0,100,0,100,0,100,0,100
2026-05-18 19:00:58,29.8,24.32,55.3,66.4,0.1219,0.0001,0.002,34.6,0,100,0,100,0,100,0,100
2026-05-18 19:01:00,29.85,24.32,55.2,66.4,0.1219,0.0001,0.002,34.6,0,100,0,100,0,100,0,100
2026-05-18 19:01:03,29.94,24.32,55.1,66.5,0.1219,0.0001,0.002,34.6,0,100,0,100,0,100,0,100
2026-05-18 19:01:05,30.03,24.32,55.0,66.6,0.1219,0.0001,0.002,34.6,0,100,0,100,0,100,0,100
2026-05-18 19:01:07,30.11,24.38,55.0,66.7,0.1219,0.0001,0.002,34.6,0,100,0,100,0,100,0,100
2026-05-18 19:01:09,30.16,24.35,54.9,66.7,0.1219,0.0001,0.002,34.6,0,100,0,100,0,100,0,100
2026-05-18 19:01:11,30.24,24.37,54.8,66.7,0.1219,0.0001,0.002,34.6,0,100,0,100,0,100,0,100
2026-05-18 19:01:13,30.32,24.37,54.7,66.8,0.1219,0.0001,0.002,34.6,0,100,0,100,0,100,0,100
2026-05-18 19:01:15,30.38,24.41,54.6,66.8,0.1219,0.0001,0.002,34.6,0,100,0,100,0,100,0,100
2026-05-18 19:01:17,30.45,24.39,54.5,66.9,0.1219,0.0,0.002,34.6,0,100,0,100,0,100,0,100
2026-05-18 19:01:19,30.53,24.41,54.4,66.9,0.1219,0.0,0.002,34.6,0,100,0,100,0,100,0,100
2026-05-18 19:01:21,30.59,24.42,54.2,67.0,0.1219,0.0001,0.002,34.6,0,100,0,100,0,100,0,100
2026-05-18 19:01:23,30.69,24.44,54.1,67.0,0.122,0.0,0.002,34.6,0,100,0,100,0,100,0,100
