timestamp,temp1_C,temp2_C,hum1_pct,hum2_pct,co2_pct,uvW_Wm2,uvIndex,target_temp_C,led1_en,led1_int_pct,led2_en,led2_int_pct,led3_en,led3_int_pct,led4_en,led4_int_pct
2026-05-19 09:34:43,25.69,22.6,61.5,69.2,0.0836,0.0,0.002,35.9,0,50,0,50,0,50,0,50
2026-05-19 09:34:45,25.71,22.59,61.4,69.2,0.0836,0.0,0.002,35.9,0,50,0,50,0,50,0,50
2026-05-19 09:34:47,25.71,22.64,61.4,69.3,0.0837,0.0001,0.002,35.9,0,50,0,50,0,50,0,50
2026-05-19 09:34:49,25.75,22.62,61.4,69.3,0.0837,0.0,0.002,35.9,0,50,0,50,0,50,0,50
2026-05-19 09:34:51,25.78,22.63,61.3,69.3,0.0839,0.0,0.002,35.9,0,50,0,50,0,50,0,50
2026-05-19 09:34:53,25.81,22.63,61.3,69.3,0.0839,0.0,0.002,35.9,0,50,0,50,0,50,0,50
2026-05-19 09:34:55,25.83,22.63,61.3,69.3,0.0841,0.0,0.002,35.9,0,50,0,50,0,50,0,50
2026-05-19 09:34:57,25.85,22.63,61.2,69.3,0.0841,0.0001,0.002,35.9,0,50,0,50,0,50,0,50
2026-05-19 09:34:59,25.86,22.66,61.2,69.3,0.0842,0.0,0.002,35.9,0,50,0,50,0,50,0,50
2026-05-19 09:35:01,25.91,22.66,61.1,69.3,0.0842,0.0,0.002,35.9,0,50,0,50,0,50,0,50
2026-05-19 09:35:03,25.89,22.64,61.1,69.4,0.0843,0.0001,0.002,35.9,0,50,0,50,0,50,0,50
2026-05-19 09:35:05,25.93,22.66,61.1,69.4,0.0843,0.0,0.002,35.9,0,50,0,50,0,50,0,50
2026-05-19 09:35:07,25.95,22.64,61.0,69.4,0.0844,0.0,0.002,35.9,0,50,0,50,0,50,0,50
2026-05-19 09:35:10,25.97,22.68,61.0,69.4,0.0844,0.0001,0.002,43.7,0,50,0,50,0,50,0,50
2026-05-19 09:35:12,25.99,22.68,60.9,69.4,0.0845,0.0001,0.002,51.9,0,50,0,50,0,50,0,50
2026-05-19 09:35:14,26.04,22.67,60.9,69.4,0.0845,0.0001,0.002,51.9,0,50,0,50,0,50,0,50
2026-05-19 09:35:16,26.06,22.67,60.9,69.4,0.0845,0.0001,0.002,51.9,0,50,0,50,0,50,0,50
2026-05-19 09:35:18,26.1,22.7,60.9,69.5,0.0845,0.0001,0.002,51.9,0,50,0,50,0,50,0,50
2026-05-19 09:35:20,26.09,22.68,60.8,69.5,0.0847,0.0001,0.002,51.9,0,50,0,50,0,50,0,50
2026-05-19 09:35:22,26.12,22.71,60.8,69.5,0.0847,0.0001,0.002,51.9,0,50,0,50,0,50,0,50
2026-05-19 09:35:24,26.16,22.71,60.7,69.5,0.0847,0.0,0.002,51.9,0,50,0,50,0,50,0,50
2026-05-19 09:35:26,26.15,22.71,60.7,69.5,0.0847,0.0001,0.002,51.9,0,50,0,50,0,50,0,50
2026-05-19 09:35:28,26.2,22.73,60.7,69.5,0.0847,0.0001,0.002,51.9,0,50,0,50,0,50,0,50
2026-05-19 09:35:30,26.23,22.71,60.7,69.5,0.0847,0.0001,0.002,51.9,0,50,0,50,0,50,0,50
2026-05-19 09:35:32,26.26,22.71,60.6,69.5,0.0848,0.0001,0.002,51.9,0,50,0,50,0,50,0,50
2026-05-19 09:35:34,26.26,22.73,60.6,69.5,0.0848,0.0001,0.002,51.9,0,50,0,50,0,50,0,50
2026-05-19 09:35:36,26.26,22.76,60.6,69.6,0.0848,0.0001,0.002,51.9,0,50,0,50,0,50,0,50
2026-05-19 09:35:38,26.33,22.73,60.5,69.6,0.0848,0.0001,0.002,51.9,0,50,0,50,0,50,0,50
2026-05-19 09:35:40,26.36,22.74,60.5,69.6,0.0848,0.0001,0.002,51.9,0,50,0,50,0,50,0,50
2026-05-19 09:35:43,26.37,22.77,60.5,69.6,0.0848,0.0001,0.002,51.9,0,50,0,50,0,50,0,50
2026-05-19 09:35:44,26.4,22.76,60.4,69.6,0.0849,0.0001,0.002,51.9,0,50,0,50,0,50,0,50
2026-05-19 09:35:46,26.38,22.77,60.4,69.6,0.0849,0.0001,0.002,51.9,0,50,0,50,0,50,0,50
2026-05-19 09:35:49,26.43,22.76,60.4,69.6,0.0849,0.0001,0.002,51.9,0,50,0,50,0,50,0,50
2026-05-19 09:35:51,26.43,22.77,60.3,69.6,0.0849,0.0001,0.002,51.9,0,50,0,50,0,50,0,50
2026-05-19 09:35:53,26.47,22.8,60.3,69.7,0.0849,0.0001,0.002,51.9,0,50,0,50,0,50,0,50
2026-05-19 09:35:55,26.48,22.77,60.2,69.6,0.0849,0.0001,0.002,51.9,0,50,0,50,0,50,0,50
2026-05-19 09:35:57,26.51,22.82,60.2,69.7,0.0849,0.0001,0.002,51.9,0,50,0,50,0,50,0,50
2026-05-19 09:35:59,26.54,22.82,60.1,69.7,0.0849,0.0001,0.002,51.9,0,50,0,50,0,50,0,50
2026-05-19 09:36:01,26.54,22.78,60.1,69.7,0.085,0.0001,0.002,51.9,0,50,0,50,0,50,0,50
2026-05-19 09:36:03,26.59,22.8,60.1,69.7,0.085,0.0001,0.002,51.9,0,50,0,50,0,50,0,50
2026-05-19 09:36:05,26.61,22.83,60.1,69.7,0.0851,0.0001,0.002,51.9,0,50,0,50,0,50,0,50
2026-05-19 09:36:07,26.61,22.8,60.0,69.7,0.0851,0.0001,0.002,51.9,0,50,0,50,0,50,0,50
2026-05-19 09:36:09,26.67,22.84,60.0,69.7,0.0851,0.0001,0.002,51.9,0,50,0,50,0,50,0,50
2026-05-19 09:36:11,26.65,22.82,59.9,69.8,0.0851,0.0,0.002,51.9,0,50,0,50,0,50,0,50
2026-05-19 09:36:13,26.71,22.83,59.9,69.8,0.0852,0.0,0.002,51.9,0,50,0,50,0,50,0,50
2026-05-19 09:36:15,26.71,22.83,59.8,69.8,0.0852,0.0,0.002,51.9,0,50,0,50,0,50,0,50
2026-05-19 09:36:17,26.73,22.83,59.8,69.8,0.0853,0.0,0.002,51.9,0,50,0,50,0,50,0,50
2026-05-19 09:36:20,26.77,22.86,59.8,69.8,0.0853,0.0,0.002,51.9,0,50,0,50,0,50,0,50
2026-05-19 09:36:21,26.78,22.86,59.8,69.8,0.0854,0.0,0.002,51.9,0,50,0,50,0,50,0,50
2026-05-19 09:36:24,26.79,22.87,59.7,69.8,0.0854,0.0,0.002,51.9,0,50,0,50,0,50,0,50
2026-05-19 09:36:26,26.84,22.84,59.7,69.8,0.0854,0.0001,0.002,51.9,0,50,0,50,0,50,0,50
2026-05-19 09:36:28,26.88,22.87,59.6,69.8,0.0854,0.0001,0.002,51.9,0,50,0,50,0,50,0,50
2026-05-19 09:36:30,26.88,22.89,59.6,69.8,0.0855,0.0001,0.002,51.9,0,50,0,50,0,50,0,50
2026-05-19 09:36:32,26.86,22.9,59.5,69.8,0.0855,0.0001,0.002,51.9,0,50,0,50,0,50,0,50
2026-05-19 09:36:34,26.92,22.89,59.5,69.8,0.0855,0.0001,0.002,51.9,0,50,0,50,0,50,0,50
2026-05-19 09:36:36,26.92,22.87,59.4,69.9,0.0855,0.0,0.002,51.9,0,50,0,50,0,50,0,50
2026-05-19 09:36:38,26.93,22.9,59.4,69.9,0.0855,0.0,0.002,51.9,0,50,0,50,0,50,0,50
2026-05-19 09:36:40,26.95,22.9,59.4,69.8,0.0855,0.0,0.002,51.9,0,50,0,50,0,50,0,50
2026-05-19 09:36:42,27.01,22.91,59.4,69.9,0.0855,0.0,0.002,51.9,0,50,0,50,0,50,0,50
2026-05-19 09:36:44,27.01,22.93,59.4,69.9,0.0855,0.0,0.002,51.9,0,50,0,50,0,50,0,50
2026-05-19 09:36:46,27.03,22.91,59.3,69.9,0.0855,0.0,0.002,51.9,0,50,0,50,0,50,0,50
2026-05-19 09:36:48,27.05,22.9,59.3,69.9,0.0855,0.0,0.002,51.9,0,50,0,50,0,50,0,50
2026-05-19 09:36:50,27.09,22.93,59.3,69.9,0.0855,0.0,0.002,51.9,0,50,0,50,0,50,0,50
2026-05-19 09:36:52,27.09,22.95,59.2,69.9,0.0855,0.0,0.002,51.9,0,50,0,50,0,50,0,50
2026-05-19 09:36:54,27.1,22.91,59.2,69.9,0.0856,0.0,0.002,60.0,0,50,0,50,0,50,0,50
2026-05-19 09:36:56,27.12,22.95,59.2,69.9,0.0856,0.0,0.002,60.0,0,50,0,50,0,50,0,50
2026-05-19 09:36:59,27.17,22.94,59.1,70.0,0.0856,0.0001,0.002,60.0,0,50,0,50,0,50,0,50
2026-05-19 09:37:01,27.17,22.94,59.1,70.0,0.0856,0.0001,0.002,60.0,0,50,0,50,0,50,0,50
2026-05-19 09:37:03,27.19,22.94,59.0,70.0,0.0857,0.0001,0.002,60.0,0,50,0,50,0,50,0,50
2026-05-19 09:37:05,27.2,22.94,59.0,69.9,0.0857,0.0001,0.002,60.0,0,50,0,50,0,50,0,50
2026-05-19 09:37:07,27.25,22.98,58.9,70.0,0.0857,0.0001,0.002,60.0,0,50,0,50,0,50,0,50
2026-05-19 09:37:09,27.26,22.97,59.0,70.0,0.0857,0.0001,0.002,60.0,0,50,0,50,0,50,0,50
2026-05-19 09:37:11,27.26,22.97,58.9,70.0,0.0857,0.0001,0.002,60.0,0,50,0,50,0,50,0,50
