timestamp,temp1_C,temp2_C,hum1_pct,hum2_pct,co2_pct,uvW_Wm2,uvIndex,target_temp_C,led1_en,led1_int_pct,led2_en,led2_int_pct,led3_en,led3_int_pct,led4_en,led4_int_pct
2026-05-19 11:31:35,22.9,22.86,65.4,66.5,0.1087,0.0,0.002,57.8,0,50,0,50,0,50,0,50
2026-05-19 11:31:37,22.89,22.86,65.4,66.4,0.1087,0.0,0.002,57.8,0,50,0,50,0,50,0,50
2026-05-19 11:31:39,22.91,22.86,65.4,66.4,0.1088,0.0,0.002,57.8,0,50,0,50,0,50,0,50
2026-05-19 11:31:41,22.9,22.86,65.4,66.5,0.1088,0.0,0.002,57.8,0,50,0,50,0,50,0,50
2026-05-19 11:31:43,22.89,22.87,65.3,66.5,0.1089,0.0,0.002,57.8,0,50,0,50,0,50,0,50
2026-05-19 11:31:45,22.9,22.86,65.4,66.5,0.1089,0.0,0.002,57.8,0,50,0,50,0,50,0,50
2026-05-19 11:31:48,22.91,22.86,65.4,66.5,0.109,0.0,0.002,57.8,0,50,0,50,0,50,0,50
2026-05-19 11:31:50,22.9,22.89,65.4,66.5,0.109,0.0,0.002,57.8,0,50,0,50,0,50,0,50
2026-05-19 11:31:52,22.91,22.89,65.4,66.5,0.1091,0.0,0.002,57.8,0,50,0,50,0,50,0,50
2026-05-19 11:31:53,22.9,22.89,65.4,66.5,0.1091,0.0,0.002,57.8,0,50,0,50,0,50,0,50
2026-05-19 11:31:56,22.9,22.89,65.4,66.5,0.1093,0.0,0.002,57.8,0,50,0,50,0,50,0,50
2026-05-19 11:31:58,22.9,22.86,65.4,66.5,0.1093,0.0,0.002,57.8,0,50,0,50,0,50,0,50
2026-05-19 11:32:00,22.9,22.87,65.4,66.4,0.1095,0.0,0.002,57.8,0,50,0,50,0,50,0,50
2026-05-19 11:32:02,22.91,22.9,65.3,66.5,0.1095,0.0,0.002,57.8,0,50,0,50,0,50,0,50
2026-05-19 11:32:04,22.9,22.87,65.3,66.5,0.1096,0.0,0.002,57.8,0,50,0,50,0,50,0,50
2026-05-19 11:32:06,22.91,22.87,65.4,66.5,0.1096,0.0,0.002,57.8,0,50,0,50,0,50,0,50
2026-05-19 11:32:08,22.93,22.87,65.4,66.5,0.1095,0.0,0.002,57.8,0,50,0,50,0,50,0,50
2026-05-19 11:32:10,22.9,22.89,65.4,66.5,0.1095,0.0,0.002,57.8,0,50,0,50,0,50,0,50
2026-05-19 11:32:12,22.91,22.87,65.4,66.5,0.1095,0.0,0.002,57.8,0,50,0,50,0,50,0,50
2026-05-19 11:32:14,22.93,22.89,65.3,66.5,0.1095,0.0,0.002,57.8,0,50,0,50,0,50,0,50
2026-05-19 11:32:16,22.9,22.87,65.4,66.5,0.1095,0.0,0.002,57.8,0,50,0,50,0,50,0,50
2026-05-19 11:32:18,22.91,22.87,65.4,66.5,0.1095,0.0,0.002,57.7,0,50,0,50,0,50,0,50
