timestamp,temp1_C,temp2_C,hum1_pct,hum2_pct,co2_pct,uvW_Wm2,uvIndex,target_temp_C,led1_en,led1_int_pct,led2_en,led2_int_pct,led3_en,led3_int_pct,led4_en,led4_int_pct
2026-05-19 11:44:39,23.4,23.08,64.8,66.6,0.1025,0.0001,0.002,20.0,1,100,0,50,0,50,1,100
2026-05-19 11:44:41,23.41,23.1,64.8,66.6,0.1025,0.0,0.002,20.0,1,100,0,50,0,50,1,100
2026-05-19 11:44:43,23.4,23.07,64.8,66.6,0.1022,0.0001,0.002,20.0,1,100,0,50,0,50,1,100
2026-05-19 11:44:45,23.4,23.08,64.8,66.6,0.1022,0.0001,0.002,20.5,1,100,0,50,0,50,1,100
2026-05-19 11:44:47,23.41,23.11,64.8,66.6,0.1016,0.0001,0.002,47.7,1,100,0,50,0,50,1,100
2026-05-19 11:44:50,23.4,23.08,64.8,66.6,0.1016,0.0001,0.002,56.0,1,100,0,50,0,50,1,100
2026-05-19 11:44:51,23.4,23.1,64.8,66.6,0.1013,0.0001,0.002,55.9,1,100,0,50,0,50,1,100
2026-05-19 11:44:53,23.38,23.08,64.8,66.6,0.1013,0.0001,0.002,55.9,1,100,0,50,0,50,1,100
2026-05-19 11:44:56,23.4,23.07,64.8,66.6,0.1011,0.0001,0.002,55.9,1,100,0,50,0,50,1,100
2026-05-19 11:44:58,23.41,23.08,64.8,66.6,0.1011,0.0001,0.002,55.9,1,100,0,50,0,50,1,100
2026-05-19 11:45:00,23.4,23.08,64.8,66.6,0.1008,0.0001,0.002,55.9,1,100,0,50,0,50,1,100
2026-05-19 11:45:02,23.4,23.11,64.8,66.6,0.1008,0.0001,0.002,55.9,1,100,0,50,0,50,1,100
2026-05-19 11:45:04,23.4,23.08,64.8,66.6,0.1005,0.0001,0.002,55.9,1,100,0,50,0,50,1,100
2026-05-19 11:45:06,23.38,23.1,64.8,66.6,0.1005,0.0001,0.002,55.9,1,100,0,50,0,50,1,100
2026-05-19 11:45:08,23.38,23.1,64.8,66.6,0.1001,0.0001,0.002,55.9,1,100,0,50,0,50,1,100
2026-05-19 11:45:10,23.38,23.05,64.8,66.6,0.1001,0.0001,0.002,55.9,1,100,0,50,0,50,1,100
2026-05-19 11:45:12,23.4,23.1,64.8,66.6,0.1,0.0001,0.002,55.9,1,100,0,50,0,50,1,100
2026-05-19 11:45:14,23.38,23.07,64.8,66.6,0.1,0.0001,0.002,55.9,1,100,0,50,0,50,1,100
2026-05-19 11:45:16,23.38,23.1,64.8,66.6,0.1,0.0001,0.002,55.9,1,100,0,50,0,50,1,100
2026-05-19 11:45:18,23.4,23.1,64.8,66.6,0.1,0.0001,0.002,55.9,1,100,0,50,0,50,1,100
2026-05-19 11:45:20,23.38,23.07,64.8,66.6,0.1,0.0001,0.002,55.9,1,100,0,50,0,50,1,100
2026-05-19 11:45:22,23.37,23.1,64.8,66.6,0.1,0.0,0.002,55.9,1,100,0,50,0,50,1,100
2026-05-19 11:45:25,23.4,23.1,64.8,66.6,0.1001,0.0001,0.002,55.9,1,100,0,50,0,50,1,100
2026-05-19 11:45:27,23.4,23.08,64.8,66.6,0.1001,0.0001,0.002,55.9,1,100,0,50,0,50,1,100
2026-05-19 11:45:29,23.4,23.1,64.8,66.6,0.1001,0.0,0.002,55.9,1,100,0,50,0,50,1,100
2026-05-19 11:45:30,23.38,23.08,64.8,66.6,0.1001,0.0001,0.002,60.0,1,100,0,50,0,50,1,100
2026-05-19 11:45:33,23.4,23.11,64.8,66.6,0.1003,0.0001,0.002,60.0,1,100,0,50,0,50,1,100
2026-05-19 11:45:35,23.4,23.08,64.8,66.6,0.1003,0.0001,0.002,60.0,1,100,0,50,0,50,1,100
2026-05-19 11:45:37,23.4,23.1,64.8,66.6,0.1003,0.0001,0.002,60.0,1,100,0,50,0,50,1,100
2026-05-19 11:45:39,23.41,23.08,64.8,66.6,0.1003,0.0001,0.003,60.0,1,100,0,50,0,50,1,100
2026-05-19 11:45:49,23.41,23.1,64.8,66.6,0.1002,0.0001,0.002,41.0,1,100,0,50,0,50,1,100
2026-05-19 11:45:51,23.41,23.1,64.8,66.6,0.1002,0.0001,0.002,41.0,1,100,0,50,0,50,1,100
2026-05-19 11:45:53,23.38,23.08,64.8,66.6,0.1002,0.0001,0.002,41.0,1,100,0,50,0,50,1,100
2026-05-19 11:45:55,23.4,23.1,64.8,66.6,0.1,0.0001,0.002,41.0,1,100,0,50,0,50,1,100
